Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category
"101 Sjávarútvegsráðuneyti, aðalskrifstofa 9.345 139.000 - 800 149.145",,901 Skrifstofa rannsóknastofnana,901.0,,nan
"101 Sjávarútvegsráðuneyti, aðalskrifstofa 9.345 139.000 - 800 149.145",,atvinnuveganna 33.577 55.500 - 100 89.177,89177.0,,nan
"101 Sjávarútvegsráðuneyti, aðalskrifstofa 9.345 139.000 - 800 149.145",,182.031 13.619.800 700.200 113.302 14.615.333,14615333.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",,7.051 214.000 - 9.473 230.524,230524.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",,102 -2.716 4.100 - 1.000 2.384,2384.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",,=== PAGE 127 ===,127.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",,Séryfirlit 4. Heildarfjárhei,4.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,103 Lagasafn ... 18.700 - - - 18.700,18700.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,105 Lögbirtingablað. 29.914 26.500 - - 56.414,56414.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,111 Kosningar... - 12.500 - - 12.500,12500.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,190 Ýmis verkef 26.118 54.300 - 23.907 104.325,104325.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,199 Ráðstöfunarfé. 8.000 8.000 - -16.000 =,16000.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,201 Hæstiréttur... 4.434 68.600 - 1.900 74.934,74934.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,210 Héraðsdómstólar . -48.377 589.300 59.300 20.200 620.423,620423.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,231 Málskostnaður í opinberum málum... - 253.000 - -1.485 251.515,251515.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,232 Opinber réttaraðstoð . 4.300 71.500 15.000 - 90.800,90800.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,235 Bætur brotaþola - 40.000 - - 40.000,40000.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,251 Persónuvernd 17.295 48.600 - - 65.895,65895.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,301 Ríkissaksóknai 6.426 76.900 - 1.000 84.326,84326.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,303 Ríkislögreglustjói -28.978 609.200 32.600 71.420 684.242,684242.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,305 Lögregluskóli ríkisins 20.332 131.900 91.000 1.900 245.132,245132.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,311 Lögreglustjórinn í Reykjavík. 13.651 1.869.100 121.554 2.004.305,2004305.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,1.854 41.400 42.200 -42.200 43.254,43254.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,321 Almannavarnir ríkisins,321.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,325 Neyðarsímsvörun. 4.185 68.700 - - 72.885,72885.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,331 Umferðarráð.. 7.803 46.400 -11.700 - 42.503,42503.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,333 Umferðarstofa - - 86.900 200 87.100,87100.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,"335 Skráningarstofan hf.,",335.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,skráningargjöld ökutækja.................. - 230.000 -57.500 - 172.500,172500.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,341 Áfengis- og fíkniefnamál 9.467 63.100 - -58.561 14.006,14006.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,390 Ýmis löggæslumál 73.215 150.700 55.800 -142.429 137.286,137286.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,391 Húsnæði löggæslustofnana. 13.308 10.000 - 36.619 59.927,59927.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,395 Landhelgisgæsla Íslands... -149.990 1.084.300 120.000 1.300 1.055.610,1055610.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,396 Landhelgissjóður Íslands 39.196 - - - 39.196,39196.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,397 Schengen samstarf 32.171 52.600 - -6.782 71.989,71989.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,398 Útlendingaeftirlitið ...... -7.455 132.500 15.800 595 141.440,141440.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,411 Sýslumaðurinn í Reykjavík -52 209.400 - 15.651 224.999,224999.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,412 Sýslumaðurinn á Akranesi 21.370 131.600 - 6.073 159.043,159043.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,413 Sýslumaðurinn í Borgarnesi. -8.376 101.800 - 2.661 96.085,96085.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,414 Sýslumaðurinn í Stykkishólmi 1.248 122.400 - 2.722 126.370,126370.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,415 Sýslumaðurinn í Búðardal. 1.411 28.400 - 2.476 32.287,32287.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,416 Sýslumaðurinn á Patreksfirði -14.147 65.100 - 11.279 62.232,62232.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,417 Sýslumaðurinn í Bolungarvík -21 35.600 - 1.039 36.618,36618.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,418 Sýslumaðurinn á Ísafirði. -4.359 142.700 - 7.899 146.240,146240.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,419 Sýslumaðurinn á Hólmavík -777 39.000 - 2.539 40.762,40762.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,420 Sýslumaðurinn á Blönduósi 5.129 94.000 - 2.659 101.788,101788.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,421 Sýslumaðurinn á Sauðárkróki . -513 99.400 - 12.889 111.776,111776.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,422 Sýslumaðurinn á Siglufirði ... -371 53.800 - 2.184 55.613,55613.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,423 Sýslumaðurinn á Ólafsfirði 2.385 36.700 - 962 40.047,40047.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,424 Sýslumaðurinn á Akureyri . 11.650 313.800 - 12.439 337.889,337889.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,425 Sýslumaðurinn á Húsavík. 7.073 130.600 - 2.093 139.766,139766.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,426 Sýslumaðurinn á Seyðisfirði 67 129.200 - 9.853 139.120,139120.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,428 Sýslumaðurinn á Eskifirði . 16.624 133.100 - 2.533 152.257,152257.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,429 Sýslumaðurinn á Höfn í Hornafirði... -3.696 61.300 - 3.174 60.778,60778.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,430 Sýslumaðurinn í Vík í Mýrdal -3.052 44.400 - 6.661 48.009,48009.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,431 Sýslumaðurinn á Hvolsvelli -2.886 67.300 - 5.879 70.293,70293.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,432 Sýslumaðurinn í Vestmannaeyjum... 9.589 128.400 - 4.478 142.467,142467.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,=== PAGE 128 ===,128.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,Séryfirlit 4. Heildarfjárheimildir ársins hjá ráðuneytum og stofnunum,4.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,433 Sýslumaðurinn á Selfossi -46.440 240.200 50.000 12.890 256.650,256650.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,434 Sýslumaðurinn í Keflavík. -16.085 352.700 - 9.569 346.184,346184.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,436 Sýslumaðurinn í Hafnarfirði 22.211 382.200 - 15.013 419.424,419424.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,437 Sýslumaðurinn í Kópavogi. -692 298.700 - 9.802 307.810,307810.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,490 Ýmis rekstrarkostnaður,490.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,sýslumannsembætta... -23.768 267.200 9.300 -50.725 202.007,202007.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,491 Húsnæði og búnaður sýslumanna 33.311 47.500 - -11.728 69.083,69083.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,501 Fangelsismálastofnun ríkisins .. -45.669 555.800 76.600 2.400 589.131,589131.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,591 Fangelsisbyggingar . 66.071 10.000 - - 76.071,76071.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,701 Þjóðkirkjan 31.219 901.000 82.300 - 1.014.519,1014519.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,705 Kirkjumála: - 144.700 25.000 - 169.700,169700.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,707 Kristnisjóður - 47.700 7.600 - 55.300,55300.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,733 Kirkjugarðsgjöld - 603.000 - - 603.000,603000.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,735 Sóknargjöld..... - 1.394.400 - - 1.394.400,1394400.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,736 Jöfnunarsjóður sókna . - 237.000 - - 237.000,237000.0,,nan
"101 Dóms- og kirkjumálaráðuneyti,",Fluttar Fjár- Milli- Heildar-,996 Íslenska upplýsingasamfélagið. 23.673 12.500 - -15.673 20.500,20500.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,190 Ýmis verkefni ð 5.711 45.200 - -502 50.409,50409.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,199 Ráðstöfunarft - 5.000 - -5.000 =,5000.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,205 Leiguíbúðir - 60.000 - - 60.000,60000.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,207 Varasjóður húsnæðismála - - 60.000 - 60.000,60000.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,272 Varasjóður viðbótarlána .. - - - 2577 2.577,2577.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,302 Ríkissáttasemjari -6.063 39.800 6.100 - 39.837,39837.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,313 Jafnréttisstofa. -6.116 31.200 - 5.502 30.586,30586.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,331 Vinnueftirlit ríkisins 92.615 282.500 - - 375.115,375115.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,400 Barnaverndarstofa 13.098 579.300 - 400 592.798,592798.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,401 Barnaverndarráð 340 15.700 - -2.800 13.240,13240.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,700 Málefni fatlaðra . 27.839 67.900 - -49.200 46.539,46539.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"701 Málefni fatlaðra, Reykjavík -140.432 1.220.000 140.000 15.900 1.235.468",1235468.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"702 Málefni fatlaðra, Reykjanesi 4.896 817.800 - 107.000 929.696",929696.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"703 Málefni fatlaðra, Vesturlandi 786 164.200 - 700 165.686",165686.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"704 Málefni fatlaðra, Vestfjörðum -4.389 113.200 - 3.000 111.811",111811.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"705 Málefni fatlaðra, Norðurlandi vestra.. -124 187.600 13.100 100 200.676",200676.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"706 Málefni fatlaðra, Norðurlandi eystra.. 276 461.900 49.800 9.000 520.976",520976.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"707 Málefni fatlaðra, Austurlandi .. 7131 181.300 - 3.200 191.631",191631.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"708 Málefni fatlaðra, Suðurlandi 1.287 286.400 - 6.600 294.287",294287.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,711 Styrktarfélag vangefinna.... - 418.000 - 700 418.700,418700.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,"720 Skálatúnsheimilið, Mosfellsbæ . - 179.500 15.000 3.100 197.600",197600.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,722 Sólheimar Grímsnesi.. . - 150.900 - - 150.900,150900.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,750 Greiningar og ráðgjafarstöð ríkisins. -10.609 152.900 10.000 - 152.291,152291.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,795 Framkvæmdasjóður fatlaðra ............ -31.029 280.000 - - 248.971,248971.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,801 Jöfnunarsjóður sveitarfélaga - 5.145.900 968.400 - 6.114.300,6114300.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,950 Rekstrarhagræðing .. 9.676 6.500 - -16.176 -,16176.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,972 „Bjargráðasjóður Íslands - 10.000 - - 10.000,10000.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,980 Vinnumálastofnun 21.269 153.000 - 700 174.969,174969.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,981 Vinnumál . -4.213 34.800 4.300 -100 34.787,34787.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,982 Ábyrgðasjóður launa -31 223.000 375.000 - 597.969,597969.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,=== PAGE 129 ===,129.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",,Séryfirlit 4. Heildarfjárhei,4.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,984 Atvinnuleysistryggingasjóður 34 1.576.900 800.000 - 2.376.934,2376934.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,985 Félagsmálaskóli alþýðu .... 300 23.100 - - 23.400,23400.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,987 Tryggingasjóður sjálfstætt starfandi,987.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,einstaklinga ... 22 19.900 - - 19.922,19922.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,989 Fæðingarorlof - 4.466.500 100.000 - 4.566.500,4566500.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,996 Íslenska upplýsingasamfélagið 4.408 11.000 - -8.500 6.908,6908.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,"999 Félagsmál, ýmis starfsemi .. 37.974 375.800 2.000 1.600 417.374",417374.0,,nan
"101 Félagsmálaráðuneyti, aðalskrifstofa - 4.727 145.600 - 27.476 177.803",Fluttar Fjár- Milli- Heildar-,08  Heilbrigðis- og,8.0,,nan
tryggingamálaráðuneyti...,,101 Heilbrigðis og trygginga-,101.0,,nan
tryggingamálaráðuneyti...,,-1.101.783 90.409.200 —4.854.500 685.876 — 94.847.793,94847793.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",,199 Ráðstöfunarfé... - 8.000 - -8.000 =,8000.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",,201 Tryggingastofnun ríkisins . -117.767 732.600 24.500 24.100 663.433,663433.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",,203 Bætur samkvæmt lögum um,203.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,204 Lífeyristryggingar,204.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,206 Sjúkratryggingar ..,206.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,207 Verkgreiðslur til,207.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,- 6.483.700 -135.000 -71.800 6.270.900,6270900.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,- 22.111.500 -555.000 - - 22.156.500,22156500.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,- 11.878.800 —1.039.500 — -127.700  12.790.600,12790600.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,sjúkrahúsa og heilsugæslustöðv: 5.100 761.700 - -759.000 7.800,7800.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,208 Slysatryggingar - 568.000 11.000 - 579.000,579000.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,209 Sjúklingatryggingar - 68.100 -60.000 - 8.100,8100.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,214 Eftirlaunasjóður aldraðra - 195.300 - - 195.300,195300.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,301 Landlæknir 23.157 161.500 23.600 28.076 236.333,236333.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,311 Héraðslæknir í Reykjavík... ER 7.164 13.700 5.200 300 26.364,26364.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,315 Héraðslæknir á Norðurlandi eystra 1.954 8.000 - 100 10.054,10054.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,324 Heyrnar- og talmeinastöð Íslands.. 13.969 55.500 - 113.200 182.669,182669.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,326 Sjónstöð Íslands . -6.442 57.100 3.000 500 54.158,54158.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,327 Geislavarnir ríkisins. 1.031 44.300 - 300 45.631,45631.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,330 Manneldisráð ... 1.000 17.900 - - 18.900,18900.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,340 Málefni fatlaðra 1.763 168.100 - 2.000 171.863,171863.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,358 Fjórðungssjúkrahúsið Akureyri. -165.735 2.422.200 158.000 79.300 2.493.765,2493765.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"368 Sólvangur, Hafnarfirði 30.635 427.200 - 14.200 472.035",472035.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,370 „Sjúkrahús með fjölþætta starfsemi 76.910 261.100 6.000 -282.280 61.730,61730.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"373 Landspítali, háskólasjúkrahús -858.305 21.045.900  2.330.000 891.650 — 23.409.245",23409245.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,378 Læknishéraðasjóður 5.092 2.500 - -5.100 2.492,2492.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"379 Sjúkrahús, óskipt. 21.900 74.800 - -82.700 14.000",14000.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,381 Sjúkrahús og læknisbústaðir -108.241 241.400 - -21.070 112.089,112089.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,385 Framkvæmdasjóður aldraðra -18.826 722.000 - - 703.174,703174.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,397 Lyfjastofnun .. 38.873 109.200 - 800 148.873,148873.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"399 Heilbrigðismál, ýmis starfsemi. 31.071 639.900 198.200 -122.050 747.121",747121.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"400 St. Jósefsspítali, Hafnarfirði . -54.564 509.200 24.500 -13.700 465.436",465436.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"408 Sunnuhlíð, Kópavogi... - 277.600 - 44.000 321.600",321600.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,409 Hjúkrunarheimilið Ski - 462.100 - 38.800 500.900,500900.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,410 Hjúkrunarheimilið Eir - 537.900 - 64.900 602.800,602800.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"411 Garðvangur, Garði - 173.900 - 35.800 209.700",209700.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,412 Hjúkrunarheimilið Skógarbær .... - 362.300 - 66.700 429.000,429000.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,413 Hjúkrunarheimilið Droplaugarstöðum - 283.800 - 51.400 335.200,335200.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,"414 Hjúkrunarheimilið Lundur, Hellu ........ - 84.600 - 47.500 132.100",132100.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,=== PAGE 130 ===,130.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",félagslega aðstoð.,Séryfirlit 4. Heildarfjárheimildir ársins hjá ráðuneytum og stofnunum,4.0,,nan
"málaráðuneyti, aðalskrifstofa -1.513 283.600 - 6.300 288.387",Fluttar Fjár- Milli- Heildar-,"415 Hjúkrunarheimilið Hulduhlíð, Eskifirði - 67.200 - 10.700 77.900",77900.0,,nan
